News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,Tiga didakwa bunuh lelaki tunjuk kemaluan,https://www.utusan.com.my/nasional/2025/08/tiga-didakwa-bunuh-lelaki-tunjuk-kemaluan/?utm_source=rss&utm_medium=rss&utm_campaign=tiga-didakwa-bunuh-lelaki-tunjuk-kemaluan,"Thu, 07 Aug 2025 01:35:40 +0000",BERITA,"JASIN: Tiga lelaki masing-ma­sing seorang pekerja pasar raya, mekanik dan pemandu lori ber­depan hukuman mati selepas dihadapkan ke Mahkamah Majistret di sini, semalam atas pertuduhan membunuh seorang lelaki, bulan lalu. Tertuduh, M. Yogeswaran, 25; Mohd. Azmi Mohd. Nor, 34, dan K.",2025-08-07
Utusan Malaysia,Muhyiddin hantar representasi mohon batal tujuh pertuduhan,https://www.utusan.com.my/nasional/2025/08/muhyiddin-hantar-representasi-mohon-batal-tujuh-pertuduhan-2/?utm_source=rss&utm_medium=rss&utm_campaign=muhyiddin-hantar-representasi-mohon-batal-tujuh-pertuduhan-2,"Thu, 07 Aug 2025 01:30:19 +0000",BERITA,"KUALA LUMPUR: Bekas Perdana Menteri, Tan Sri Muhyiddin Yassin mengemukakan representasi kepada Jabatan Peguam Negara (AGC) bagi memohon semua tujuh pertuduhan jenayah terhadapnya dibatalkan. Permohonan representasi ter­sebut difailkan pada penghujung bulan lalu dan kini sedang dipertimbangkan oleh pihak AGC.",2025-08-07
Utusan Malaysia,"Pemain import baharu JDT, Selangor jadi tumpuan",https://www.utusan.com.my/premium/2025/08/pemain-import-baharu-jdt-selangor-jadi-tumpuan/?utm_source=rss&utm_medium=rss&utm_campaign=pemain-import-baharu-jdt-selangor-jadi-tumpuan,"Thu, 07 Aug 2025 01:30:00 +0000",Bola Sepak,"PETALING JAYA: Perlawanan Sumbangsih esok bukan sekadar aksi pembuka tirai Liga Super, ia bakal menjadi pentas sulung buat empat muka baharu import yang cukup dinantikan peminat. Empat pemain import itu adalah Chrigor Moraes dan Willian Lira di kem Selangor FC, serta Nacho Mendez dan Joao Figueiredo beraksi bersama Johor Darul Ta&#8217;zim (JDT).",2025-08-07
Utusan Malaysia,‘Mustahil relevan tanpa kontroversi’,https://www.utusan.com.my/nasional/2025/08/mustahil-relevan-tanpa-kontroversi/?utm_source=rss&utm_medium=rss&utm_campaign=mustahil-relevan-tanpa-kontroversi,"Thu, 07 Aug 2025 01:20:42 +0000",BERITA,"Harus diakui, dalam era media sosial kini, ia boleh menjadikan populariti mampu datang sekelip mata, tetapi dalam masa yang sama, boleh juga hilang secepat bayang. Mungkin selebriti seperti Daiyan Trisha, merupakan satu contoh terbaik di mana keberadaannya dalam industri seni hiburan dilihat mampu relevan walaupun adakalanya terpaksa berhadapan dengan kritikan atau kecaman.",2025-08-07
Utusan Malaysia,Sarjit cari ramuan terbaik sebelum Piala Asia,https://www.utusan.com.my/premium/2025/08/sarjit-cari-ramuan-terbaik-sebelum-piala-asia/?utm_source=rss&utm_medium=rss&utm_campaign=sarjit-cari-ramuan-terbaik-sebelum-piala-asia,"Thu, 07 Aug 2025 01:13:08 +0000",Hoki,"PETALING JAYA: Selepas melakukan latihan kecergasan bersama Institut Sukan Negara (ISN), skuad hoki kebangsaan akan memulakan latihan taktikal pasukan sebagai persiapan menghadapi Piala Asia di India dari 27 Ogos hingga 7 September ini.",2025-08-07
Utusan Malaysia,Golf amal PEKEMA tawar hadiah lumayan,https://www.utusan.com.my/sukan/2025/08/golf-amal-pekema-tawar-hadiah-lumayan/?utm_source=rss&utm_medium=rss&utm_campaign=golf-amal-pekema-tawar-hadiah-lumayan,"Thu, 07 Aug 2025 01:10:08 +0000",Golf,"CYBERJAYA: Kejohanan Golf Amal Piala Presiden PEKEMA 2025 pada 23 dan 24 Ogos ini di Palm Garden Golf Club, Putrajaya menawarkan hadiah keseluruhan melebihi RM500,000. Lebih menarik, pihak penganjur menawarkan empat buah kereta elektrik Dongfeng Box di Lubang 7, 12, 14 dan 17 selain wang tunai RM28,888 bagi Lubang 2 untuk hadiah hole-in-one.",2025-08-07
Utusan Malaysia,"Utusan Malaysia, Kosmo! raih tiga Anugerah Media Terengganu",https://www.utusan.com.my/nasional/2025/08/utusan-malaysia-kosmo-raih-tiga-anugerah-media-terengganu-2/?utm_source=rss&utm_medium=rss&utm_campaign=utusan-malaysia-kosmo-raih-tiga-anugerah-media-terengganu-2,"Thu, 07 Aug 2025 01:03:50 +0000",BERITA,"KUALA TERENGGANU: Media Mulia Sdn. Bhd. menerusi dua akhbar terbitannya, Utusan Malaysia dan Kosmo! meraih tiga anugerah dalam Majlis Apresiasi Media Terengganu 2025 di sini, malam tadi.",2025-08-07
Utusan Malaysia,Syarikat berkaitan kerajaan patut bangunkan tanah milik persendirian,https://www.utusan.com.my/rencana/forum/2025/08/syarikat-berkaitan-kerajaan-patut-bangunkan-tanah-milik-persendirian/?utm_source=rss&utm_medium=rss&utm_campaign=syarikat-berkaitan-kerajaan-patut-bangunkan-tanah-milik-persendirian,"Thu, 07 Aug 2025 01:00:50 +0000",Forum,"KELUASAN Pahang mencecah 3.5 juta hektar, sememangnya kaya dengan sumber tanah yang luas. Daripada jumlah tersebut, kira-kira 1.6 juta hektar diwartakan sebagai Hutan Simpan Kekal (HSK). Pun begitu masih terdapat banyak tanah terbiar yang tidak dimajukan walaupun pembangunan taman perumahan di Temerloh agak rancak.",2025-08-07
Utusan Malaysia,Agama dicemuh di layar kita,https://www.utusan.com.my/rencana/forum/2025/08/agama-dicemuh-di-layar-kita/?utm_source=rss&utm_medium=rss&utm_campaign=agama-dicemuh-di-layar-kita,"Thu, 07 Aug 2025 01:00:37 +0000",Forum,"INDUSTRI perfileman merupakan salah satu cabang penting dalam dunia seni. Di samping menyajikan hiburan, karya-karya ini dapat menjadi wadah yang mencerminkan realiti sosial dan menjadi sebuah medium pendidikan dalam menyebarkan nilai-nilai terpuji. Sebuah karya perfileman dianggap berkesan apabila berjaya membawakan mesej moral yang menyentuh hati.",2025-08-07
Utusan Malaysia,Jerantut perlukan institusi pengajian tinggi,https://www.utusan.com.my/rencana/forum/2025/08/jerantut-perlukan-institusi-pengajian-tinggi/?utm_source=rss&utm_medium=rss&utm_campaign=jerantut-perlukan-institusi-pengajian-tinggi,"Thu, 07 Aug 2025 01:00:29 +0000",Forum,JERANTUT tiada cawangan institusi pengajian tinggi (IPT) untuk kemudahan penduduk khususnya pelajar lepasan sekolah dan penjawat awam melanjutkan pelajaran. Setakat ini hanya ada Kolej Komuniti Jerantut dan Pusat Latihan Teknologi Tinggi (ADTEC). Sudah tiba masanya pemimpin setempat memainkan peranan proaktif untuk menubuhkan Cawangan Open University Malaysia (OUM).,2025-08-07
Berita Harian,Zarif Ghazzi bintang dalam ciptaan,https://www.bharian.com.my/hiburan/selebriti/2025/08/1429848/zarif-ghazzi-bintang-dalam-ciptaan,"Thu, 07 Aug 2025 09:30:35 +0000",Selebriti,"KUALA LUMPUR: Malam kemuncak Anugerah Melodi Terhangat (AMT) 2025 yang disiarkan secara langsung TV3 dan distrim Tonton, dari Pusat Konvensyen Antarabangsa Putrajaya (PICC), Ahad lalu, menyaksikan detik bermakna buat pelakon muda berpotensi besar, Zarif Ghazzi, 21.",2025-08-07
Berita Harian,"'Banyak maklumat palsu disebar berkait kes arwah Zara Qairina, jejas emosi pelajar, warga sekolah' - Fadhlina",https://www.bharian.com.my/berita/nasional/2025/08/1429845/banyak-maklumat-palsu-disebar-berkait-kes-arwah-zara-qairina-jejas,"Thu, 07 Aug 2025 09:14:11 +0000",Nasional,"KUALA LUMPUR: Kementerian Pendidikan (KPM) sudah membuat lebih 10 laporan polis berhubung penyebaran video dan penulisan mengaitkan kes kematian Zara Qairina Mahathir,13, pelajar Tingkatan Satu, Sekolah Menengah Kebangsaan Agama (SMKA) Tun Datu Mustapha di Papar, Sabah, yang boleh menimbulkan kemarahan awam terhadap guru dan pelajar",2025-08-07
Berita Harian,Polis Kelantan dijangka rakam keterangan Eda Ezrin pagi ini,https://www.bharian.com.my/berita/nasional/2025/08/1429843/polis-kelantan-dijangka-rakam-keterangan-eda-ezrin-pagi-ini,"Thu, 07 Aug 2025 09:09:46 +0000",Nasional,"RANTAU PANJANG: Polis Kelantan hari ini dijangka merakam keterangan daripada penyanyi dikir barat moden, Eda Ezrin dan lima individu lain yang dibebaskan dari Penjara Narathiwat semalam.",2025-08-07
Berita Harian,Padah rai kemenangan terlalu awal,https://www.bharian.com.my/sukan/lain-lain/2025/08/1429840/padah-rai-kemenangan-terlalu-awal,"Thu, 07 Aug 2025 09:01:42 +0000",Lain-lain (Sukan),"BAGHDAD: Seorang pelumba muda dalam Kejohanan Berbasikal Iraq menerima padah selepas meraikan kemenangan terlalu awal, hanya beberapa meter sebelum garisan penamat.",2025-08-07
