News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,"Babak berpelukan dalam filem Indera, itu yang terakhir kali – Shaheizy Sam",https://www.utusan.com.my/gaya/hiburan/2025/08/babak-berpelukan-dalam-filem-indera-itu-yang-terakhir-kali-shaheizy-sam/?utm_source=rss&utm_medium=rss&utm_campaign=babak-berpelukan-dalam-filem-indera-itu-yang-terakhir-kali-shaheizy-sam,"Wed, 06 Aug 2025 02:21:40 +0000",Hiburan,"KUALA LUMPUR : Pelakon, Shaheizy Sam, 43, menegaskan, adegan berpelukan dengan aktres, Azira Syafinazdi dalam filem terbaharu berjudul Indera merupakan yang terakhir kali dilakukannya. Menurut Sam, dia nekad membuat keputusan tersebut berikutan menyedari dirinya tidak lagi selesa melakonkan adegan seperti itu sama ada untuk naskhah filem atau drama.",2025-08-06
Utusan Malaysia,Perak FA yakin kemampuan pemain muda,https://www.utusan.com.my/nasional/2025/08/perak-fa-yakin-kemampuan-pemain-muda/?utm_source=rss&utm_medium=rss&utm_campaign=perak-fa-yakin-kemampuan-pemain-muda,"Wed, 06 Aug 2025 02:17:28 +0000",BERITA,"IPOH: Perak FA yakin terhadap kemampuan pemain muda pasukan itu dalam mengharungi kempen Liga A1 Semi-Pro 2025/2026. Presiden Persatuan Bola Sepak Perak (Pafa), Datuk Azhar Jamaluddin berkata, berdasarkan persembahan ketika bertemu UM-Damansara United di Stadium Majlis Perbandaran Manjung kelmarin, ada sinar buat pasukan bimbingan Syamsul Saad itu.",2025-08-06
Utusan Malaysia,Gergasi Merah sedia cabar JDT,https://www.utusan.com.my/premium/2025/08/gergasi-merah-sedia-cabar-jdt/?utm_source=rss&utm_medium=rss&utm_campaign=gergasi-merah-sedia-cabar-jdt,"Wed, 06 Aug 2025 02:15:41 +0000",Bola Sepak,"PETALING JAYA: Skuad Selangor FC sedia beri tentangan sengit kepada kepada juara bertahan Johor Darul Ta’zim (JDT) pada aksi Piala Sumbangsih di Stadium Sultan Ibrahim, Iskandar Puteri, Jumaat ini.",2025-08-06
Utusan Malaysia,Mboko mara ke separuh akhir di Terbuka Kanada,https://www.utusan.com.my/terkini/2025/08/mboko-mara-ke-separuh-akhir-di-terbuka-kanada/?utm_source=rss&utm_medium=rss&utm_campaign=mboko-mara-ke-separuh-akhir-di-terbuka-kanada,"Wed, 06 Aug 2025 02:13:35 +0000",SUKAN,"MONTREAL: Pemain tenis remaja Kanada, Victoria Mboko meneruskan kisah dongengnya di Terbuka Kanada apabila dia dengan mudah menewaskan wakil dari Sepanyol, Jessica Bouzas Maneiro untuk mara ke separuh akhir kejohanan.",2025-08-06
Utusan Malaysia,Krisis plastik rugikan kesihatan global RM6.35 trilion,https://www.utusan.com.my/luar-negara/2025/08/krisis-plastik-rugikan-kesihatan-global-rm6-35-trilion/?utm_source=rss&utm_medium=rss&utm_campaign=krisis-plastik-rugikan-kesihatan-global-rm6-35-trilion,"Wed, 06 Aug 2025 02:00:49 +0000",Afrika,LONDON: Pakar memberi amaran dunia berdepan satu krisis plastik yang menyebabkan penyakit dan kematian dari peringkat bayi sehingga ke usia lanjut serta menyumbang kepada kerugian kesihatan global sekurang-kurangnya AS$1.5 trilion (RM6.35 trilion) setiap tahun.,2025-08-06
Utusan Malaysia,Skuad wanita B-20 mahu lakar kejutan lawan Iran,https://www.utusan.com.my/premium/2025/08/skuad-wanita-b-20-mahu-lakar-kejutan-lawan-iran/?utm_source=rss&utm_medium=rss&utm_campaign=skuad-wanita-b-20-mahu-lakar-kejutan-lawan-iran,"Wed, 06 Aug 2025 01:58:08 +0000",Bola Sepak,"KUALA LUMPUR: Skuad wanita bawah 20 (B-20) negara sudah bersedia sepenuhnya dan mahu bermula dengan langkah kanan dalam aksi pembukaan Kumpulan F, Kelayakan Piala Asia Wanita B-20 2026.",2025-08-06
Utusan Malaysia,Kereta terbakar atas jambatan punca jalan sesak,https://www.utusan.com.my/nasional/2025/08/kereta-terbakar-atas-jambatan-punca-jalan-sesak/?utm_source=rss&utm_medium=rss&utm_campaign=kereta-terbakar-atas-jambatan-punca-jalan-sesak,"Wed, 06 Aug 2025 01:57:15 +0000",BERITA,"GEORGE TOWN : Sebuah kereta jenis Perodua Myvi musnah dalam satu kebakaran di Kilometer 6.8, Jambatan Pulau Pinang menghala ke arah utara di sini, pagi ini. Penolong Pengarah Bahagian Operasi Kebombaan dan Penyelamat Jabatan Bomba dan Penyelamat Malaysia Pulau Pinang, John Sagun Francis berkata, pihaknya menerima panggilan kecemasan mengenai kejadian itu kira-kira pukul 7.04 pagi.",2025-08-06
Utusan Malaysia,PARLIMEN: Tarif AS dan kos sara hidup antara tumpuan Dewan Rakyat hari ini,https://www.utusan.com.my/nasional/2025/08/parlimen-tarif-as-dan-kos-sara-hidup-antara-tumpuan-dewan-rakyat-hari-ini/?utm_source=rss&utm_medium=rss&utm_campaign=parlimen-tarif-as-dan-kos-sara-hidup-antara-tumpuan-dewan-rakyat-hari-ini,"Wed, 06 Aug 2025 01:46:57 +0000",BERITA,KUALA LUMPUR: Isu tarif timbal balik Amerika Syarikat kepada Malaysia dan usaha kerajaan menurunkan kos sara hidup rakyat antara tumpuan persidangan Dewan Rakyat hari ini.,2025-08-06
Utusan Malaysia,Azeem perlu utamakan perancangan Universiti Auburn,https://www.utusan.com.my/nasional/2025/08/azeem-perlu-utamakan-perancangan-universiti-auburn/?utm_source=rss&utm_medium=rss&utm_campaign=azeem-perlu-utamakan-perancangan-universiti-auburn,"Wed, 06 Aug 2025 01:45:16 +0000",NASIONAL,"PETALING JAYA: Semua pihak diminta berlapang dada malah tidak memperbesarkan keputusan jaguh pecut 100 meter (m) negara, Muhammad Azeem Fahmi jika dia memilih untuk tidak bertanding di Sukan SEA 2025 Thailand.",2025-08-06
Utusan Malaysia,PARLIMEN: RM10.92 juta belanja Rumah Terbuka Aidilfitri Madani di tujuh negeri,https://www.utusan.com.my/nasional/2025/08/parlimen-rm10-92-juta-belanja-rumah-terbuka-aidilfitri-madani-di-tujuh-negeri/?utm_source=rss&utm_medium=rss&utm_campaign=parlimen-rm10-92-juta-belanja-rumah-terbuka-aidilfitri-madani-di-tujuh-negeri,"Wed, 06 Aug 2025 01:45:10 +0000",BERITA,"KUALA LUMPUR: Kerajaan membelanjakan sebanyak RM10.92 juta bagi penganjuran Majlis Sambutan Aidilfitri Madani di tujuh negeri tahun ini dengan purata perbelanjaan RM1.56 juta bagi setiap lokasi. Timbalan Perdana Menteri, Datuk Seri Fadillah Yusof berkata, jumlah itu sedikit meningkat berbanding RM10.",2025-08-06
Berita Harian,'Tak perlu pisahkan SPRM sebagai sektretariat Strategi Pembanterasan Rasuah Nasional' - Azalina,https://www.bharian.com.my/berita/nasional/2025/08/1429393/tak-perlu-pisahkan-sprm-sebagai-sektretariat-strategi-pembanterasan,"Wed, 06 Aug 2025 10:18:45 +0000",Nasional,"KUALA LUMPUR: Tiada keperluan bagi memisahkan tugas Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) sebagai sekretariat Strategi Pembanterasan Rasuah Nasional (NACS), kerana tidak timbul sebarang isu konflik kepentingan.",2025-08-06
Berita Harian,Bapa maut dipercayai dipukul dengan kerusi oleh anaknya,https://www.bharian.com.my/berita/kes/2025/08/1429391/bapa-maut-dipercayai-dipukul-dengan-kerusi-oleh-anaknya,"Wed, 06 Aug 2025 10:04:56 +0000",Kes,"KUALA KRAI: Seorang lelaki warga emas maut dipercayai dipukul oleh anaknya menggunakan kerusi di Kampung Kuala Gris, dekat sini, pagi tadi.",2025-08-06
Berita Harian,ICRC desak Israel-Hamas capai perjanjian benarkan bantuan masuk ke Gaza,https://www.bharian.com.my/dunia/asia/2025/08/1429389/icrc-desak-israel-hamas-capai-perjanjian-benarkan-bantuan-masuk-ke-gaza,"Wed, 06 Aug 2025 10:02:41 +0000",Asia,"BRUSSELS: Jawatankuasa Palang Merah Antarabangsa (ICRC) semalam menggesa Israel dan Hamas mencapai perjanjian bagi membolehkan bantuan kemanusiaan disalurkan ke Gaza serta memudahkan hubungan dengan tawanan yang ditahan di wilayah itu, lapor Anadolu Ajansi (AA).",2025-08-06
