News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,Penghijrahan tenaga kerja sektor kesihatan rugikan negara,https://www.utusan.com.my/rencana/forum/2025/08/penghijrahan-tenaga-kerja-sektor-kesihatan-rugikan-negara/?utm_source=rss&utm_medium=rss&utm_campaign=penghijrahan-tenaga-kerja-sektor-kesihatan-rugikan-negara,"Wed, 06 Aug 2025 01:00:49 +0000",Forum,"LANGKAH kerajaan menyegerakan pengisian lebih 4,352 perjawatan di fasiliti kesihatan terutama doktor kontrak sebelum akhir tahun ini disambut baik ribuan pekerja kesihatan negara ini. Namun bagi sesetengah pihak, ia masih dianggap sebagai penyelesaian bersifat sementara dan jangka pendek serta mengharapkan lebih banyak pengumuman menerusi Bajet 2026 nanti.",2025-08-06
Utusan Malaysia,Longkang yang terdedah  wajib ditutup,https://www.utusan.com.my/rencana/forum/2025/08/longkang-yang-terdedah-wajib-ditutup/?utm_source=rss&utm_medium=rss&utm_campaign=longkang-yang-terdedah-wajib-ditutup,"Wed, 06 Aug 2025 01:00:39 +0000",Forum,"PENULIS merasa bertanggungjawab untuk menulis di ruangan Forum ini kerana merasakan pihak berkuasa tempatan (PBT) tidak serius menjaga isu keselamatan di kawasan pentadbiran mereka. PBT yang dimaksudkan di sini ialah Majlis Bandaraya Shah Alam (MBSA). Secara spesifik, longkang yang terdedah ini terletak di Persiaran Sukan, Seksyen 13, Shah Alam.",2025-08-06
Utusan Malaysia,"Import minyak Russia, Trump ugut tarif besar-besaran terhadap India",https://www.utusan.com.my/luar-negara/2025/08/import-minyak-russia-trump-ugut-tarif-besar-besaran-terhadap-india/?utm_source=rss&utm_medium=rss&utm_campaign=import-minyak-russia-trump-ugut-tarif-besar-besaran-terhadap-india,"Wed, 06 Aug 2025 01:00:39 +0000",Amerika,"WASHINGTON: Presiden Amerika Syarikat (AS), Donald Trump, pada Isnin mengumumkan beliau akan menaikkan tarif secara besar-besaran terhadap India berikutan membeli minyak dari Russia. Moscow didakwa menjadikan pembelian itu sebagai sumber utama kewangan bagi perang Russia di Ukraine.",2025-08-06
Utusan Malaysia,Guna tenaga waktu luar puncak dapat jimat elektrik,https://www.utusan.com.my/rencana/forum/2025/08/guna-tenaga-waktu-luar-puncak-dapat-jimat-elektrik/?utm_source=rss&utm_medium=rss&utm_campaign=guna-tenaga-waktu-luar-puncak-dapat-jimat-elektrik,"Wed, 06 Aug 2025 01:00:14 +0000",Forum,"SEPERTI sedia maklum, kadar caj pengebilan Tenaga Nasional Berhad (TNB) rumah berdasarkan kadar tarif baharu, bermula 1 Julai lalu. Jika bil semasa sekitar RM400, anda mungkin tidak akan melihat peningkatan dalam bil baharu. Manakala, jika bil semasa melebihi jumlah itu, anda akan melihat caj yang lebih tinggi.",2025-08-06
Utusan Malaysia,Literasi kewangan: ‘Senjata’ baharu untuk pahlawan negara,https://www.utusan.com.my/rencana/forum/2025/08/literasi-kewangan-senjata-baharu-untuk-pahlawan-negara/?utm_source=rss&utm_medium=rss&utm_campaign=literasi-kewangan-senjata-baharu-untuk-pahlawan-negara,"Wed, 06 Aug 2025 01:00:00 +0000",Forum,"SATU kajian dijalankan Agensi Kaunseling dan Pengurusan Kredit (AKPK) pada 2024 mendapati hampir 44 peratus anggota tentera, polis dan penguatkuasaan terpaksa meminjam hanya untuk memenuhi keperluan asas bulanan.",2025-08-06
Utusan Malaysia,Justin perlu ranking lebih baik,https://www.utusan.com.my/premium/2025/08/justin-perlu-ranking-lebih-baik/?utm_source=rss&utm_medium=rss&utm_campaign=justin-perlu-ranking-lebih-baik,"Wed, 06 Aug 2025 00:45:38 +0000",Badminton,"PETALING JAYA: Pemain perseorangan badminton negara, Justin Hoh perlu berusaha mendaki ranking yang lebih baik bagi membolehkannya beraksi dalam kejohanan bertaraf lebih tinggi. Pengarah kejurulatihan perseorangan negara, Kenneth Jonassen berkata, hanya dengan beraksi secara konsisten di tahap itu barulah Justin dapat menguji kemampuannya sekali gus mengenal pasti ruang penambahbaikan sebenar secara praktikal.",2025-08-06
Utusan Malaysia,Zaini Ujang dilantik Pro Canselor MSU,https://www.utusan.com.my/berita/2025/08/zaini-ujang-dilantik-pro-canselor-msu/?utm_source=rss&utm_medium=rss&utm_campaign=zaini-ujang-dilantik-pro-canselor-msu,"Wed, 06 Aug 2025 00:37:29 +0000",BERITA,"SHAH ALAM: Pengerusi Majlis Agensi Kelayakan Malaysia (MQA), Datuk Seri Dr. Zaini Ujang dilantik sebagai Pro Canselor Management and Science University (MSU) yang baharu, berkuat kuasa semalam. Presiden MSU, Prof. Tan Sri Dr. Mohd. Shukri Ab.",2025-08-06
Utusan Malaysia,Wolff beri bayangan kontrak Russell bersama Mercedes,https://www.utusan.com.my/terkini/2025/08/wolff-beri-bayangan-kontrak-russell-bersama-mercedes/?utm_source=rss&utm_medium=rss&utm_campaign=wolff-beri-bayangan-kontrak-russell-bersama-mercedes,"Wed, 06 Aug 2025 00:28:33 +0000",Lumba Kereta,"BUDAPEST: Bos Mercedes, Toto Wolff memberi bayangan bahawa pengumuman kontrak untuk George Russell bakal dilakukan dalam tempoh sebulan akan dating sambil mendedahkan peluangnya adalah 50-50. Russell dijangka akan kekal bersama Mercedes selepas musim ini berikutan pengesahan Max Verstappen bahawa dia akan terus memandu jentera Red Bull.",2025-08-06
Utusan Malaysia,Kesedaran rakyat Malaysia terhadap penipuan kewangan meningkat,https://www.utusan.com.my/nasional/2025/08/kesedaran-rakyat-malaysia-terhadap-penipuan-kewangan-meningkat/?utm_source=rss&utm_medium=rss&utm_campaign=kesedaran-rakyat-malaysia-terhadap-penipuan-kewangan-meningkat,"Wed, 06 Aug 2025 00:25:55 +0000",NASIONAL,"PETALING JAYA: Tahap kesedaran rakyat Malaysia terhadap penipuan kewangan menunjukkan peningkatan apabila 9 daripada 10 mengakui mereka membaca amaran penipuan yang dikeluarkan bank, kata persatuan bank.",2025-08-06
Utusan Malaysia,Gaji wajar: Hadkan pengambilan pekerja asing,https://www.utusan.com.my/berita/2025/08/gaji-wajar-hadkan-pengambilan-pekerja-asing/?utm_source=rss&utm_medium=rss&utm_campaign=gaji-wajar-hadkan-pengambilan-pekerja-asing,"Wed, 06 Aug 2025 00:15:00 +0000",BERITA,"PETALING JAYA: Kerajaan perlu mempunyai dasar baharu de­ngan mengehadkan pengambilan pekerja asing sekiranya gaji wajar mahu dilaksanakan. Ini kerana, kebergantungan tinggi terhadap pekerja asing yang menerima upah lebih murah dilihat antara faktor kesukaran pelaksanaan gaji wajar di negara ini.",2025-08-06
